datetime,temperature,pressure,relative_humidity,wind_speed,wind_direction,rainfall,dew‐point_temperature,sea_level_pressure,day_length,year,month,day,hour
2019-08-06,28.9,1007.5,71,3.9,東,0.0,23.1,1008.7,0,2019,8,6,3
2019-08-06,28.7,1007.0,74,4.0,東,0.0,23.6,1008.2,0,2019,8,6,4
2019-08-06,28.4,1007.3,75,3.9,東北東,0.0,23.5,1008.5,0,2019,8,6,5
2019-08-06,28.5,1007.7,74,4.8,東北東,0.0,23.4,1008.9,0.0,2019,8,6,6
2019-08-06,28.6,1007.9,75,3.8,東北東,0.0,23.7,1009.1,0.0,2019,8,6,7
2019-08-06,29.5,1007.6,73,3.6,東,0.0,24.2,1008.8,0.0,2019,8,6,8
2019-08-06,29.9,1007.4,74,3.8,東,0.0,24.8,1008.6,0.0,2019,8,6,9
2019-08-06,30.7,1007.7,70,4.9,東南東,0.0,24.6,1008.9,0.0,2019,8,6,10
2019-08-06,26.9,1007.7,92,5.7,東,15.0,25.5,1008.9,0.0,2019,8,6,11
2019-08-06,27.4,1007.3,89,4.5,東南東,7.0,25.4,1008.5,0.0,2019,8,6,12
2019-08-06,27.4,1007.5,89,3.8,東,2.5,25.4,1008.7,0.0,2019,8,6,13
2019-08-06,27.9,1006.5,88,2.5,東,5.0,25.7,1007.7,0.0,2019,8,6,14
2019-08-06,28.1,1006.7,87,2.4,東,1.0,25.7,1007.9,0.0,2019,8,6,15
2019-08-06,27.6,1007.5,92,0.4,東南東,3.0,26.2,1008.7,0.0,2019,8,6,16
2019-08-06,27.3,1006.5,93,2.7,東,1.5,26.1,1007.7,0.0,2019,8,6,17
2019-08-06,27.7,1006.1,91,2.7,東南東,0.0,26.1,1007.3,0.0,2019,8,6,18
2019-08-06,27.7,1007.5,89,2.1,東南東,0.5,25.7,1008.7,0.0,2019,8,6,19
2019-08-06,27.2,1008.1,89,3.0,東,1.5,25.2,1009.3,0,2019,8,6,20
2019-08-06,26.6,1008.6,93,2.2,東北東,2.5,25.4,1009.8,0,2019,8,6,21
2019-08-06,26.7,1008.3,94,1.0,東,0.5,25.7,1009.5,0,2019,8,6,22
2019-08-06,26.6,1008.2,94,1.1,南西,0.0,25.6,1009.4,0,2019,8,6,23
2019-08-06,26.4,1008.2,96,0.6,北,1.5,25.7,1009.4,0,2019,8,6,24
2019-08-07,26.4,1008.0,97,0.4,南西,0.0,25.9,1009.2,0,2019,8,7,1
2019-08-07,26.2,1007.9,98,0.5,北北西,0.0,25.9,1009.1,0,2019,8,7,2
2019-08-07,26.7,1008.1,89,1.1,東南東,0.0,24.7,1009.3,0,2019,8,7,3
2019-08-07,26.3,1008.4,91,1.7,東南東,0.0,24.7,1009.6,0,2019,8,7,4
2019-08-07,25.8,1008.8,97,0.3,北北東,0.0,25.3,1010.0,0,2019,8,7,5
2019-08-07,26.1,1008.9,96,0.5,北東,0.0,25.4,1010.1,0.1,2019,8,7,6
2019-08-07,27.8,1009.0,87,0.8,東北東,0.0,25.4,1010.2,0.5,2019,8,7,7
2019-08-07,29.1,1009.0,78,2.5,東,0.0,24.9,1010.2,0.3,2019,8,7,8
2019-08-07,30.3,1009.0,73,3.9,東,0.0,24.9,1010.2,0.7,2019,8,7,9
2019-08-07,30.4,1008.8,72,4.4,東,0.0,24.8,1010.0,0.2,2019,8,7,10
2019-08-07,31.3,1008.6,68,3.8,東,0.0,24.7,1009.8,0.7,2019,8,7,11
2019-08-07,31.5,1008.2,67,4.2,東南東,0.0,24.6,1009.4,0.6,2019,8,7,12
2019-08-07,32.1,1007.8,67,4.4,東南東,0.0,25.2,1009.0,0.4,2019,8,7,13
2019-08-07,32.6,1007.6,62,3.1,東,0.0,24.4,1008.8,0.1,2019,8,7,14
2019-08-07,31.5,1007.3,69,2.4,西,0.0,25.1,1008.5,0.0,2019,8,7,15
2019-08-07,30.7,1007.4,72,2.8,北北西,0.0,25.1,1008.6,0.0,2019,8,7,16
2019-08-07,29.9,1007.0,74,3.0,北北西,0.0,24.8,1008.2,0.0,2019,8,7,17
2019-08-07,29.9,1007.3,74,2.1,北西,0.0,24.8,1008.5,0.2,2019,8,7,18
2019-08-07,29.3,1007.9,77,2.0,北北西,0.0,24.9,1009.1,0.4,2019,8,7,19
2019-08-07,28.6,1008.4,81,1.9,北西,0.0,25.0,1009.6,0,2019,8,7,20
2019-08-07,28.5,1008.8,82,1.1,北北西,0.0,25.1,1010.0,0,2019,8,7,21
2019-08-07,28.2,1008.7,85,1.0,北北西,0.0,25.4,1009.9,0,2019,8,7,22
2019-08-07,27.6,1008.7,87,1.1,北北西,0.0,25.2,1009.9,0,2019,8,7,23
2019-08-07,27.1,1008.7,90,0.8,北北西,0.0,25.3,1009.9,0,2019,8,7,24
2019-08-08,27.0,1008.7,90,1.1,北,0.0,25.2,1009.9,0,2019,8,8,1
2019-08-08,26.5,1008.7,92,1.1,北西,0.0,25.1,1009.9,0,2019,8,8,2
2019-08-08,26.3,1008.9,95,0.9,北西,0.0,25.4,1010.1,0,2019,8,8,3
2019-08-08,26.0,1008.7,95,0.5,東南東,0.0,25.1,1009.9,0,2019,8,8,4
2019-08-08,25.7,1008.9,94,0.7,南南西,0.0,24.7,1010.1,0,2019,8,8,5
2019-08-08,25.6,1009.4,90,1.0,西南西,0.0,23.8,1010.6,0.2,2019,8,8,6
2019-08-08,26.4,1009.5,87,0.1,静穏,0.0,24.1,1010.7,0.2,2019,8,8,7
2019-08-08,28.6,1009.7,80,0.7,北西,0.0,24.8,1010.9,1.0,2019,8,8,8
2019-08-08,29.1,1009.7,75,1.1,北東,0.0,24.2,1010.9,0.6,2019,8,8,9
2019-08-08,30.8,1009.6,68,2.5,北,0.0,24.2,1010.8,1.0,2019,8,8,10
2019-08-08,31.9,1009.4,65,3.0,北,0.0,24.5,1010.6,1.0,2019,8,8,11
2019-08-08,31.6,1009.1,61,4.2,北北西,0.0,23.2,1010.3,1.0,2019,8,8,12
2019-08-08,32.5,1008.7,59,3.2,北東,0.0,23.5,1009.9,1.0,2019,8,8,13
2019-08-08,33.2,1008.2,59,3.6,東北東,0.0,24.1,1009.4,1.0,2019,8,8,14
2019-08-08,32.9,1007.8,60,3.7,東北東,0.0,24.1,1009.0,1.0,2019,8,8,15
2019-08-08,32.7,1007.7,62,3.8,東北東,0.0,24.5,1008.9,1.0,2019,8,8,16
2019-08-08,31.6,1007.4,61,3.4,東,0.0,23.2,1008.6,0.9,2019,8,8,17
2019-08-08,30.5,1007.4,68,2.1,東,0.0,23.9,1008.6,0.1,2019,8,8,18
2019-08-08,30.0,1007.8,72,1.9,東北東,0.0,24.4,1009.0,0.5,2019,8,8,19
2019-08-08,29.7,1008.6,74,0.8,東,0.0,24.6,1009.8,0,2019,8,8,20
2019-08-08,29.5,1009.0,77,1.1,東北東,0.0,25.0,1010.2,0,2019,8,8,21
2019-08-08,29.0,1009.1,79,1.1,東,0.0,25.0,1010.3,0,2019,8,8,22
2019-08-08,28.0,1009.2,83,1.8,北北西,0.0,24.8,1010.4,0,2019,8,8,23
2019-08-08,27.4,1009.3,87,1.7,北西,0.0,25.1,1010.5,0,2019,8,8,24
2019-08-09,27.1,1008.9,89,0.6,北東,0.0,25.1,1010.1,0,2019,8,9,1
2019-08-09,26.9,1008.7,89,0.9,南南東,0.0,24.9,1009.9,0,2019,8,9,2
2019-08-09,26.6,1008.3,91,1.1,南南東,0.0,25.0,1009.5,0,2019,8,9,3
2019-08-09,26.2,1007.9,93,0.5,南南西,0.0,25.0,1009.1,0,2019,8,9,4
2019-08-09,26.0,1008.4,90,1.3,西南西,0.0,24.2,1009.6,0,2019,8,9,5
2019-08-09,26.2,1008.7,93,0.9,北北西,0.0,25.0,1009.9,0.0,2019,8,9,6
2019-08-09,26.8,1008.8,90,1.3,北西,0.0,25.0,1010.0,0.0,2019,8,9,7
2019-08-09,27.7,1008.6,86,1.7,北北東,0.0,25.2,1009.8,0.0,2019,8,9,8
2019-08-09,28.5,1008.3,79,1.8,北北東,0.0,24.5,1009.5,0.3,2019,8,9,9
2019-08-09,29.3,1008.0,76,1.9,北北東,0.0,24.6,1009.2,0.5,2019,8,9,10
2019-08-09,30.2,1007.7,74,3.3,北,0.0,25.1,1008.9,0.6,2019,8,9,11
2019-08-09,30.6,1007.4,71,2.8,北北東,0.0,24.7,1008.6,0.9,2019,8,9,12
2019-08-09,31.7,1007.1,67,2.2,北北東,0.0,24.8,1008.3,1.0,2019,8,9,13
2019-08-09,32.4,1006.8,64,3.1,北,0.0,24.7,1008.0,1.0,2019,8,9,14
2019-08-09,33.0,1006.4,60,2.9,北北西,0.0,24.2,1007.6,1.0,2019,8,9,15
2019-08-09,32.7,1006.2,61,2.9,東北東,0.0,24.2,1007.4,1.0,2019,8,9,16
2019-08-09,32.2,1006.2,62,3.0,東北東,0.0,24.0,1007.4,0.4,2019,8,9,17
2019-08-09,31.4,1006.2,61,2.4,東,0.0,23.0,1007.4,0.0,2019,8,9,18
2019-08-09,30.9,1006.4,63,1.7,北東,0.0,23.0,1007.6,0.0,2019,8,9,19
2019-08-09,30.3,1006.8,65,0.9,東,0.0,23.0,1008.0,0,2019,8,9,20
2019-08-09,29.4,1007.5,69,1.4,北北東,0.0,23.1,1008.7,0,2019,8,9,21
2019-08-09,28.3,1007.6,77,0.6,東,0.0,23.9,1008.8,0,2019,8,9,22
2019-08-09,28.2,1007.9,80,1.0,北北西,0.0,24.4,1009.1,0,2019,8,9,23
2019-08-09,27.9,1007.9,81,1.0,北北西,0.0,24.3,1009.1,0,2019,8,9,24
2019-08-10,27.5,1007.7,85,0.6,東南東,0.0,24.8,1008.9,0,2019,8,10,1
2019-08-10,27.3,1007.4,84,0.6,西,0.0,24.4,1008.6,0,2019,8,10,2
2019-08-10,26.7,1007.2,88,1.3,北西,0.0,24.6,1008.4,0,2019,8,10,3
2019-08-10,26.5,1007.3,90,0.9,北西,0.0,24.7,1008.5,0,2019,8,10,4
2019-08-10,26.3,1007.6,92,1.6,北西,0.0,24.9,1008.8,0,2019,8,10,5
2019-08-10,26.4,1007.7,90,0.6,東,0.0,24.6,1008.9,0.0,2019,8,10,6
2019-08-10,26.7,1008.1,89,0.1,静穏,0.0,24.7,1009.3,0.2,2019,8,10,7
2019-08-10,27.7,1008.0,83,0.6,北,0.0,24.6,1009.2,0.6,2019,8,10,8
2019-08-10,28.0,1007.8,81,1.9,北東,0.0,24.4,1009.0,0.2,2019,8,10,9
2019-08-10,29.6,1007.4,77,1.6,北,0.0,25.1,1008.6,0.6,2019,8,10,10
2019-08-10,30.6,1007.1,69,1.7,北,0.0,24.3,1008.3,0.9,2019,8,10,11
2019-08-10,30.9,1006.8,67,4.6,北北西,0.0,24.1,1008.0,1.0,2019,8,10,12
2019-08-10,32.4,1006.2,62,3.3,東北東,0.0,24.2,1007.4,1.0,2019,8,10,13
2019-08-10,33.1,1005.8,60,3.8,東,0.0,24.3,1007.0,1.0,2019,8,10,14
2019-08-10,32.3,1005.6,63,3.7,東北東,0.0,24.4,1006.8,1.0,2019,8,10,15
2019-08-10,32.2,1005.1,65,3.0,北東,0.0,24.8,1006.3,1.0,2019,8,10,16
2019-08-10,32.5,1005.0,64,2.7,東北東,0.0,24.8,1006.2,1.0,2019,8,10,17
2019-08-10,32.0,1004.8,60,2.5,東北東,0.0,23.3,1006.0,0.8,2019,8,10,18
2019-08-10,31.1,1004.9,59,1.5,北東,0.0,22.1,1006.1,0.0,2019,8,10,19
2019-08-10,30.0,1005.4,66,1.8,東北東,0.0,23.0,1006.6,0,2019,8,10,20
2019-08-10,28.9,1006.3,75,2.1,北北西,0.0,24.0,1007.5,0,2019,8,10,21
2019-08-10,28.5,1006.5,76,1.1,東,0.0,23.9,1007.7,0,2019,8,10,22
2019-08-10,28.2,1006.5,76,0.6,北北東,0.0,23.6,1007.7,0,2019,8,10,23
2019-08-10,27.7,1006.4,81,1.6,東北東,0.0,24.1,1007.6,0,2019,8,10,24
2019-08-11,27.5,1006.0,81,1.8,東北東,0.0,24.0,1007.2,0,2019,8,11,1
2019-08-11,27.1,1005.7,84,2.9,東,0.0,24.2,1006.9,0,2019,8,11,2
2019-08-11,26.4,1005.8,88,1.0,東,0.0,24.3,1007.0,0,2019,8,11,3
2019-08-11,26.1,1005.5,86,1.0,南東,0.0,23.6,1006.7,0,2019,8,11,4
2019-08-11,26.2,1005.8,83,0.4,東北東,0.0,23.1,1007.0,0,2019,8,11,5
2019-08-11,26.2,1005.9,82,1.6,東南東,0.0,22.9,1007.1,0.3,2019,8,11,6
2019-08-11,27.0,1006.2,80,0.9,東南東,0.0,23.3,1007.4,1.0,2019,8,11,7
2019-08-11,29.3,1006.0,67,2.9,東北東,0.0,22.5,1007.2,1.0,2019,8,11,8
2019-08-11,30.6,1005.7,60,3.8,東北東,0.0,22.0,1006.9,1.0,2019,8,11,9
2019-08-11,31.8,1005.4,62,4.2,東北東,0.0,23.6,1006.6,1.0,2019,8,11,10
2019-08-11,31.6,1005.1,62,6.0,東北東,0.0,23.4,1006.3,1.0,2019,8,11,11
2019-08-11,32.1,1004.6,59,5.9,東北東,0.0,23.1,1005.8,1.0,2019,8,11,12
2019-08-11,32.3,1003.8,62,6.6,東北東,0.0,24.1,1005.0,1.0,2019,8,11,13
2019-08-11,33.4,1003.2,59,5.1,東北東,0.0,24.3,1004.4,1.0,2019,8,11,14
2019-08-11,34.3,1003.0,53,4.6,東南東,0.0,23.3,1004.2,1.0,2019,8,11,15
2019-08-11,34.5,1002.9,52,4.9,東南東,0.0,23.2,1004.1,1.0,2019,8,11,16
2019-08-11,34.4,1003.0,51,4.1,南南東,0.0,22.8,1004.2,1.0,2019,8,11,17
2019-08-11,33.2,1003.1,57,3.6,東南東,0.0,23.5,1004.3,0.6,2019,8,11,18
2019-08-11,32.1,1004.0,62,3.0,東南東,0.0,23.9,1005.2,0.3,2019,8,11,19
2019-08-11,31.8,1004.6,59,2.3,南東,0.0,22.8,1005.8,0,2019,8,11,20
2019-08-11,31.3,1005.2,57,2.1,南東,0.0,21.8,1006.4,0,2019,8,11,21
2019-08-11,29.9,1005.2,61,2.3,東,0.0,21.6,1006.4,0,2019,8,11,22
2019-08-11,29.8,1005.1,59,1.5,東,0.0,20.9,1006.3,0,2019,8,11,23
2019-08-11,29.5,1004.8,62,1.5,東,0.0,21.5,1006.0,0,2019,8,11,24
2019-08-12,29.3,1004.2,66,2.8,東南東,0.0,22.3,1005.4,0,2019,8,12,1
2019-08-12,29.1,1003.8,67,1.8,東南東,0.0,22.4,1005.0,0,2019,8,12,2
2019-08-12,28.7,1003.5,68,2.1,東南東,0.0,22.2,1004.7,0,2019,8,12,3
2019-08-12,28.2,1004.0,74,1.9,東北東,0.0,23.1,1005.2,0,2019,8,12,4
2019-08-12,27.5,1004.1,79,2.3,東北東,0.0,23.5,1005.3,0,2019,8,12,5
2019-08-12,27.5,1004.1,78,2.8,東北東,0.0,23.3,1005.3,0.2,2019,8,12,6
2019-08-12,28.8,1004.2,74,3.9,東北東,0.0,23.7,1005.4,1.0,2019,8,12,7
2019-08-12,30.1,1004.2,72,4.1,東北東,0.0,24.5,1005.4,1.0,2019,8,12,8
2019-08-12,30.6,1004.0,71,5.0,東北東,0.0,24.7,1005.2,1.0,2019,8,12,9
2019-08-12,32.0,1003.9,67,5.2,東北東,0.0,25.1,1005.1,1.0,2019,8,12,10
2019-08-12,31.9,1003.8,65,5.5,東北東,0.0,24.5,1005.0,1.0,2019,8,12,11
2019-08-12,33.1,1003.4,60,6.1,東北東,0.0,24.3,1004.6,1.0,2019,8,12,12
2019-08-12,32.6,1003.2,61,5.6,東北東,0.0,24.1,1004.4,0.8,2019,8,12,13
2019-08-12,33.5,1002.6,57,5.1,東北東,0.0,23.8,1003.8,1.0,2019,8,12,14
2019-08-12,34.2,1002.3,54,5.6,東北東,0.0,23.6,1003.5,1.0,2019,8,12,15
2019-08-12,34.0,1002.3,55,5.0,東北東,0.0,23.7,1003.5,1.0,2019,8,12,16
2019-08-12,34.0,1002.3,54,4.7,東北東,0.0,23.4,1003.5,1.0,2019,8,12,17
2019-08-12,32.9,1002.0,58,4.1,東,0.0,23.5,1003.2,1.0,2019,8,12,18
2019-08-12,32.0,1002.4,61,2.9,東,0.0,23.5,1003.6,0.6,2019,8,12,19
2019-08-12,31.4,1002.9,65,2.0,東,0.0,24.0,1004.1,0,2019,8,12,20
2019-08-12,30.8,1003.1,68,2.0,東北東,0.0,24.2,1004.3,0,2019,8,12,21
2019-08-12,30.2,1002.9,72,1.7,東北東,0.0,24.6,1004.1,0,2019,8,12,22
2019-08-12,29.4,1002.7,77,2.7,東北東,0.0,25.0,1003.9,0,2019,8,12,23
2019-08-12,28.6,1002.6,84,2.8,東北東,0.0,25.6,1003.8,0,2019,8,12,24
2019-08-13,28.5,1002.0,83,2.5,東,0.0,25.3,1003.2,0,2019,8,13,1
2019-08-13,28.4,1001.8,81,2.1,東,0.0,24.8,1003.0,0,2019,8,13,2
2019-08-13,28.3,1001.4,80,2.2,東北東,0.0,24.5,1002.6,0,2019,8,13,3
2019-08-13,28.0,1001.2,85,1.5,東,0.0,25.2,1002.4,0,2019,8,13,4
2019-08-13,27.5,1001.5,85,0.3,東,0.0,24.8,1002.7,0,2019,8,13,5
2019-08-13,27.8,1002.1,83,1.2,南東,0.0,24.7,1003.3,0.0,2019,8,13,6
2019-08-13,29.1,1002.0,76,2.1,東,0.0,24.4,1003.2,0.5,2019,8,13,7
2019-08-13,30.2,1002.0,71,4.2,東,0.0,24.4,1003.2,0.4,2019,8,13,8
2019-08-13,31.3,1001.9,66,4.0,東,0.0,24.2,1003.1,0.7,2019,8,13,9
2019-08-13,32.9,1001.7,61,4.9,東北東,0.0,24.4,1002.9,1.0,2019,8,13,10
2019-08-13,32.8,1001.4,63,5.4,東北東,0.0,24.8,1002.6,1.0,2019,8,13,11
2019-08-13,33.5,1001.1,59,5.6,東,0.0,24.4,1002.3,0.8,2019,8,13,12
2019-08-13,34.1,1000.3,57,6.7,東北東,0.0,24.4,1001.5,1.0,2019,8,13,13
2019-08-13,34.0,1000.1,56,6.1,北東,0.0,24.0,1001.3,0.7,2019,8,13,14
2019-08-13,34.2,999.6,56,5.9,東,0.0,24.2,1000.8,0.2,2019,8,13,15
2019-08-13,34.2,999.2,57,5.0,東南東,0.0,24.5,1000.4,0.7,2019,8,13,16
2019-08-13,33.5,999.3,59,5.0,東,0.0,24.4,1000.5,1.0,2019,8,13,17
2019-08-13,33.0,999.2,60,4.8,東,0.0,24.2,1000.4,1.0,2019,8,13,18
2019-08-13,32.2,999.6,65,3.0,東北東,0.0,24.8,1000.8,0.0,2019,8,13,19
2019-08-13,31.4,1000.2,67,3.2,東北東,0.0,24.5,1001.4,0,2019,8,13,20
2019-08-13,31.6,1000.7,63,4.9,東,0.0,23.7,1001.9,0,2019,8,13,21
2019-08-13,30.3,1000.4,71,3.8,東北東,0.0,24.5,1001.6,0,2019,8,13,22
2019-08-13,29.9,1000.2,74,4.6,東,0.0,24.8,1001.4,0,2019,8,13,23
2019-08-13,29.8,1000.1,74,5.4,東,0.0,24.7,1001.3,0,2019,8,13,24
2019-08-14,29.3,999.5,78,4.0,東,0.0,25.1,1000.7,0,2019,8,14,1
2019-08-14,29.2,999.0,77,3.6,東,0.0,24.8,1000.2,0,2019,8,14,2
2019-08-14,28.8,998.7,80,2.4,東北東,0.0,25.0,999.9,0,2019,8,14,3
2019-08-14,28.3,998.4,82,3.7,東北東,0.0,24.9,999.6,0,2019,8,14,4
2019-08-14,28.2,998.1,84,2.3,東北東,0.0,25.2,999.3,0,2019,8,14,5
2019-08-14,28.3,998.1,82,2.4,東北東,0.0,24.9,999.3,0.3,2019,8,14,6
2019-08-14,29.7,997.8,77,3.2,東,0.0,25.2,999.0,1.0,2019,8,14,7
2019-08-14,30.9,997.7,69,6.2,東,0.0,24.6,998.9,1.0,2019,8,14,8
2019-08-14,30.8,997.4,69,7.8,東北東,0.0,24.5,998.6,0.9,2019,8,14,9
2019-08-14,31.1,996.7,69,7.8,東,0.0,24.7,997.9,0.2,2019,8,14,10
2019-08-14,32.4,995.9,64,7.3,東,0.0,24.7,997.1,0.1,2019,8,14,11
2019-08-14,31.7,995.0,64,8.0,東北東,0.0,24.1,996.2,0.0,2019,8,14,12
2019-08-14,28.8,994.9,82,4.9,東南東,0.0,25.4,996.1,0.0,2019,8,14,13
2019-08-14,29.3,994.5,74,6.5,東北東,0.0,24.2,995.7,0.0,2019,8,14,14
2019-08-14,27.0,994.3,91,4.8,東北東,1.0,25.4,995.5,0.0,2019,8,14,15
2019-08-14,26.7,993.7,94,5.1,東北東,3.5,25.7,994.9,0.0,2019,8,14,16
2019-08-14,26.8,993.5,94,6.8,東北東,4.0,25.8,994.7,0.0,2019,8,14,17
2019-08-14,27.2,993.1,94,5.0,東北東,3.5,26.2,994.3,0.0,2019,8,14,18
2019-08-14,27.4,993.2,91,6.8,東北東,0.5,25.8,994.4,0.0,2019,8,14,19
2019-08-14,27.5,993.1,89,6.7,東北東,0.5,25.5,994.3,0,2019,8,14,20
2019-08-14,27.5,993.1,89,6.4,東,0.0,25.5,994.3,0,2019,8,14,21
2019-08-14,28.0,992.6,85,6.2,東,0.5,25.2,993.8,0,2019,8,14,22
2019-08-14,28.3,991.7,82,6.5,東,0.0,24.9,992.9,0,2019,8,14,23
2019-08-14,27.1,990.7,89,7.6,東,1.0,25.1,991.9,0,2019,8,14,24
2019-08-15,27.0,989.0,88,7.6,東,2.5,24.8,990.2,0,2019,8,15,1
2019-08-15,27.3,988.3,87,8.7,東,3.5,25.0,989.5,0,2019,8,15,2
2019-08-15,25.8,987.7,95,8.8,東北東,3.5,24.9,988.9,0,2019,8,15,3
2019-08-15,26.8,986.6,92,10.1,東,4.5,25.4,987.8,0,2019,8,15,4
2019-08-15,28.4,986.1,82,8.6,東,0.5,25.0,987.3,0,2019,8,15,5
2019-08-15,28.1,985.2,85,8.6,東,0.5,25.3,986.4,0.0,2019,8,15,6
2019-08-15,28.8,985.1,82,9.4,東,0.0,25.4,986.3,0.0,2019,8,15,7
2019-08-15,28.6,983.8,84,9.2,東,0.5,25.6,985.0,0.1,2019,8,15,8
2019-08-15,28.4,982.9,84,11.0,東,0.0,25.4,984.1,0.0,2019,8,15,9
2019-08-15,28.2,982.5,87,7.6,東,2.0,25.8,983.7,0.0,2019,8,15,10
2019-08-15,28.4,981.4,85,9.3,東,3.5,25.6,982.6,0.0,2019,8,15,11
2019-08-15,28.6,981.0,84,8.3,東,0.0,25.6,982.2,0.0,2019,8,15,12
2019-08-15,29.0,980.2,81,7.1,東,0.5,25.4,981.4,0.0,2019,8,15,13
2019-08-15,29.3,979.5,80,7.1,東,0.0,25.5,980.7,0.0,2019,8,15,14
2019-08-15,29.0,978.3,83,5.8,東南東,0.0,25.8,979.5,0.0,2019,8,15,15
2019-08-15,29.1,978.5,84,2.2,東,0.0,26.1,979.7,0.0,2019,8,15,16
2019-08-15,28.8,978.9,84,2.0,東,0.5,25.8,980.1,0.0,2019,8,15,17
2019-08-15,27.6,980.3,93,2.1,西南西,0.5,26.4,981.5,0.0,2019,8,15,18
2019-08-15,28.0,982.0,88,6.3,南西,0.5,25.8,983.2,0.0,2019,8,15,19
2019-08-15,27.7,983.4,87,6.0,南西,1.0,25.3,984.6,0,2019,8,15,20
2019-08-15,27.5,984.8,89,4.8,南西,1.0,25.5,986.0,0,2019,8,15,21
2019-08-15,28.2,985.6,84,5.4,南西,0.5,25.2,986.8,0,2019,8,15,22
2019-08-15,28.9,986.7,78,5.4,西南西,0.0,24.7,987.9,0,2019,8,15,23
2019-08-15,28.0,987.6,82,5.8,南西,0.0,24.6,988.8,0,2019,8,15,24
2019-08-16,27.9,988.6,84,6.2,南西,1.5,25.0,989.8,0,2019,8,16,1
2019-08-16,27.1,989.4,89,4.7,南西,3.0,25.1,990.6,0,2019,8,16,2
2019-08-16,27.3,990.4,88,1.8,南西,2.0,25.1,991.6,0,2019,8,16,3
2019-08-16,26.6,991.6,94,0.9,東,0.0,25.6,992.8,0,2019,8,16,4
2019-08-16,28.4,992.1,77,2.5,南西,0.0,24.0,993.3,0,2019,8,16,5
2019-08-16,28.2,993.3,76,2.3,南南西,0.0,23.6,994.5,0.0,2019,8,16,6
2019-08-16,29.9,994.3,66,5.2,南西,0.0,22.9,995.5,0.5,2019,8,16,7
2019-08-16,31.3,995.3,61,3.6,西南西,0.0,22.9,996.5,1.0,2019,8,16,8
2019-08-16,31.8,995.8,60,3.6,西南西,0.0,23.1,997.0,0.9,2019,8,16,9
2019-08-16,31.7,996.3,58,4.8,西南西,0.0,22.4,997.5,0.5,2019,8,16,10
2019-08-16,31.6,996.4,58,5.7,西,0.0,22.3,997.6,0.2,2019,8,16,11
2019-08-16,33.0,996.4,55,4.9,西,0.0,22.8,997.6,0.7,2019,8,16,12
2019-08-16,33.3,996.6,54,5.3,西南西,0.0,22.7,997.8,0.7,2019,8,16,13
2019-08-16,33.6,996.7,52,5.5,西,0.0,22.4,997.9,0.9,2019,8,16,14
2019-08-16,33.6,996.7,52,5.9,西,0.0,22.4,997.9,1.0,2019,8,16,15
2019-08-16,33.3,996.7,54,4.1,西南西,0.0,22.7,997.9,1.0,2019,8,16,16
2019-08-16,32.6,996.9,57,2.6,西,0.0,23.0,998.1,0.7,2019,8,16,17
2019-08-16,31.9,997.7,59,2.6,西北西,0.0,22.9,998.9,0.9,2019,8,16,18
2019-08-16,31.1,998.6,58,2.7,西南西,0.0,21.9,999.8,0.4,2019,8,16,19
2019-08-16,30.5,999.0,62,2.4,南南西,0.0,22.4,1000.2,0,2019,8,16,20
2019-08-16,29.1,999.5,78,2.0,東南東,0.0,24.9,1000.7,0,2019,8,16,21
2019-08-16,28.6,999.6,80,0.2,静穏,0.0,24.8,1000.8,0,2019,8,16,22
2019-08-16,28.4,1000.1,80,0.7,西北西,0.0,24.6,1001.3,0,2019,8,16,23
2019-08-16,27.8,1000.4,80,2.2,南西,0.0,24.0,1001.6,0,2019,8,16,24
2019-08-17,27.2,1000.3,83,1.7,南西,0.0,24.1,1001.5,0,2019,8,17,1
2019-08-17,27.2,1000.8,81,1.2,南南西,0.0,23.7,1002.0,0,2019,8,17,2
2019-08-17,26.4,1001.3,84,0.8,南南西,0.0,23.5,1002.5,0,2019,8,17,3
2019-08-17,26.7,1001.4,83,1.0,南南西,0.0,23.6,1002.6,0,2019,8,17,4
2019-08-17,26.2,1001.8,85,1.1,南南西,0.0,23.5,1003.0,0,2019,8,17,5
2019-08-17,26.5,1002.5,82,1.1,南西,0.0,23.2,1003.7,0.0,2019,8,17,6
2019-08-17,26.9,1002.9,82,1.4,南西,0.0,23.6,1004.1,0.2,2019,8,17,7
2019-08-17,28.5,1003.1,71,3.4,西南西,0.0,22.7,1004.3,0.3,2019,8,17,8
2019-08-17,29.3,1003.4,67,3.6,西,0.0,22.5,1004.6,0.1,2019,8,17,9
2019-08-17,31.1,1003.3,61,2.4,西,0.0,22.7,1004.5,0.8,2019,8,17,10
2019-08-17,31.6,1002.9,57,3.2,西,0.0,22.0,1004.1,1.0,2019,8,17,11
2019-08-17,32.4,1002.6,54,1.8,西北西,0.0,21.9,1003.8,1.0,2019,8,17,12
2019-08-17,32.3,1002.5,52,2.6,西,0.0,21.2,1003.7,1.0,2019,8,17,13
2019-08-17,33.0,1002.1,52,3.4,西,0.0,21.8,1003.3,1.0,2019,8,17,14
2019-08-17,33.1,1001.8,50,2.2,西南西,0.0,21.3,1003.0,1.0,2019,8,17,15
2019-08-17,33.5,1001.7,49,2.5,北北東,0.0,21.3,1002.9,1.0,2019,8,17,16
2019-08-17,32.5,1001.8,50,2.7,北北東,0.0,20.7,1003.0,1.0,2019,8,17,17
